Nom de fichier	Chemin	voyageId	Pays	Ville	Lieu	Date Événement	datePage	Légende
0976_30.23.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0976_30.23.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0977_30.22.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0977_30.22.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0978_30.21.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0978_30.21.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0979_30.20.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0979_30.20.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0980_30.19.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0980_30.19.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0981_30.18.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0981_30.18.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0982_30.17.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0982_30.17.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0983_30.16.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0983_30.16.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0984_30.15.jpg	D:\TDM\0006_thailande20010505\0076_Khon Kaen\2001-05-30\0984_30.15.jpg	thailande20010505	Thailande	Khon Kaen	-	30/05/2001	-	-
0985_30.14.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0985_30.14.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0986_30.13.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0986_30.13.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0987_30.12.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0987_30.12.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0988_30.11.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0988_30.11.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0989_30.10.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0989_30.10.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0990_30.9.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0990_30.9.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0991_30.8.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0991_30.8.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0992_30.7.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0992_30.7.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0993_30.6.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0993_30.6.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0994_30.5.jpg	D:\TDM\0006_thailande20010505\0077_Khong Chiam\2001-06-01\0994_30.5.jpg	thailande20010505	Thailande	Khong Chiam	-	01/06/2001	-	-
0995_30.4.jpg	D:\TDM\0006_thailande20010505\0078_Phibun Mangsahan\2001-06-02\0995_30.4.jpg	thailande20010505	Thailande	Phibun Mangsahan	-	02/06/2001	-	-
0996_30.3.jpg	D:\TDM\0006_thailande20010505\0078_Phibun Mangsahan\2001-06-02\0996_30.3.jpg	thailande20010505	Thailande	Phibun Mangsahan	-	02/06/2001	-	-
0997_30.2.jpg	D:\TDM\0007_laos20010602\0079_Pakse\2001-06-02\0997_30.2.jpg	laos20010602	Laos	Pakse	-	02/06/2001	-	-
0998_30.1.jpg	D:\TDM\0007_laos20010602\0079_Pakse\2001-06-03\0998_30.1.jpg	laos20010602	Laos	Pakse	-	03/06/2001	-	-
0999_31.36.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\0999_31.36.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1000_31.35.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1000_31.35.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1001_31.34.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1001_31.34.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1002_31.33.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1002_31.33.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1003_31.32.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1003_31.32.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1004_31.31.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1004_31.31.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1005_31.30.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1005_31.30.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1006_31.29.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1006_31.29.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1007_31.28.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1007_31.28.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1008_31.27.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1008_31.27.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1009_31.26.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1009_31.26.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1010_31.25.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1010_31.25.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1011_31.24.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-03\1011_31.24.jpg	laos20010602	Laos	Don Khong	-	03/06/2001	-	-
1012_31.23.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1012_31.23.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1013_31.22.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1013_31.22.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1014_31.21.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1014_31.21.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1015_31.20.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1015_31.20.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1016_31.19.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1016_31.19.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1017_31.18.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1017_31.18.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1018_31.17.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1018_31.17.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1019_31.16.jpg	D:\TDM\0007_laos20010602\0080_Don Khong\2001-06-04\1019_31.16.jpg	laos20010602	Laos	Don Khong	-	04/06/2001	-	-
1020_31.15.jpg	D:\TDM\0007_laos20010602\0081_Pakse\2001-06-05\1020_31.15.jpg	laos20010602	Laos	Pakse	-	05/06/2001	-	-
1021_31.14.jpg	D:\TDM\0007_laos20010602\0081_Pakse\2001-06-05\1021_31.14.jpg	laos20010602	Laos	Pakse	-	05/06/2001	-	-
1022_31.13.jpg	D:\TDM\0007_laos20010602\0081_Pakse\2001-06-05\1022_31.13.jpg	laos20010602	Laos	Pakse	-	05/06/2001	-	-
1023_31.12.jpg	D:\TDM\0007_laos20010602\0081_Pakse\2001-06-05\1023_31.12.jpg	laos20010602	Laos	Pakse	-	05/06/2001	-	-
1024_31.11.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1024_31.11.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1025_31.10.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1025_31.10.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1026_31.9.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1026_31.9.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1027_31.8.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1027_31.8.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1028_31.7.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1028_31.7.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1029_31.6.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1029_31.6.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1030_31.5.jpg	D:\TDM\0007_laos20010602\0082_Paksong\2001-06-05\1030_31.5.jpg	laos20010602	Laos	Paksong	-	05/06/2001	-	-
1031_31.4.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1031_31.4.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1032_31.3.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1032_31.3.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1033_31.2.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1033_31.2.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1034_31.1.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1034_31.1.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1035_32.36.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1035_32.36.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1036_32.35.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1036_32.35.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1037_32.34.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1037_32.34.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1038_32.33.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1038_32.33.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1039_32.32.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1039_32.32.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1040_32.31.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1040_32.31.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1041_32.30.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1041_32.30.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1042_32.29.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1042_32.29.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1043_32.28.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1043_32.28.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1044_32.27.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1044_32.27.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1045_32.26.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1045_32.26.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1046_32.25.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1046_32.25.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1047_32.24.jpg	D:\TDM\0007_laos20010602\0083_Pakse\2001-06-06\1047_32.24.jpg	laos20010602	Laos	Pakse	-	06/06/2001	-	-
1048_32.23.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1048_32.23.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1049_32.22.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1049_32.22.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1050_32.21.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1050_32.21.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1051_32.20.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1051_32.20.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1052_32.19.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1052_32.19.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1053_32.18.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1053_32.18.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1054_32.17.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1054_32.17.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1055_32.16.jpg	D:\TDM\0007_laos20010602\0084_Savanakhet\2001-06-06\1055_32.16.jpg	laos20010602	Laos	Savanakhet	-	06/06/2001	-	-
1056_32.15.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-07\1056_32.15.jpg	laos20010602	Laos	Vientiane	-	07/06/2001	-	-
1057_32.14.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-07\1057_32.14.jpg	laos20010602	Laos	Vientiane	-	07/06/2001	-	-
1058_32.13.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-07\1058_32.13.jpg	laos20010602	Laos	Vientiane	-	07/06/2001	-	-
1059_32.12.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-07\1059_32.12.jpg	laos20010602	Laos	Vientiane	-	07/06/2001	-	-
1060_32.11.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-07\1060_32.11.jpg	laos20010602	Laos	Vientiane	-	07/06/2001	-	-
1061_32.10.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1061_32.10.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1062_32.9.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1062_32.9.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1063_32.8.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1063_32.8.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1064_32.7.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1064_32.7.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1065_32.6.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1065_32.6.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1066_32.5.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1066_32.5.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1067_32.4.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1067_32.4.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1068_32.3.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1068_32.3.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1069_32.2.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1069_32.2.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1070_32.1.jpg	D:\TDM\0007_laos20010602\0085_Vientiane\2001-06-08\1070_32.1.jpg	laos20010602	Laos	Vientiane	-	08/06/2001	-	-
1071_33.36.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-09\1071_33.36.jpg	laos20010602	Laos	Vang Vieng	-	09/06/2001	-	-
1072_33.35.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-09\1072_33.35.jpg	laos20010602	Laos	Vang Vieng	-	09/06/2001	-	-
1073_33.34.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-09\1073_33.34.jpg	laos20010602	Laos	Vang Vieng	-	09/06/2001	-	-
1074_33.33.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-09\1074_33.33.jpg	laos20010602	Laos	Vang Vieng	-	09/06/2001	-	-
1075_33.32.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1075_33.32.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1076_33.31.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1076_33.31.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1077_33.30.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1077_33.30.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1078_33.29.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1078_33.29.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1079_33.28.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1079_33.28.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1080_33.27.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1080_33.27.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1081_33.26.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1081_33.26.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1082_33.25.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1082_33.25.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1083_33.24.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1083_33.24.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1084_33.23.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1084_33.23.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1085_33.22.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1085_33.22.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1086_33.21.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1086_33.21.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1087_33.20.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1087_33.20.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1088_33.19.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1088_33.19.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1089_33.18.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1089_33.18.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1090_33.17.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1090_33.17.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1091_33.16.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1091_33.16.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1092_33.15.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1092_33.15.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1093_33.14.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1093_33.14.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1094_33.13.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1094_33.13.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1095_33.12.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1095_33.12.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1096_33.11.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1096_33.11.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1097_33.10.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1097_33.10.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1098_33.9.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1098_33.9.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1099_33.8.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1099_33.8.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1100_33.7.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1100_33.7.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1101_33.6.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1101_33.6.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1102_33.5.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1102_33.5.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1103_33.4.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1103_33.4.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1104_33.3.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1104_33.3.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1105_33.2.jpg	D:\TDM\0007_laos20010602\0086_Vang Vieng\2001-06-10\1105_33.2.jpg	laos20010602	Laos	Vang Vieng	-	10/06/2001	-	-
1106_33.1.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1106_33.1.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1107_34.36.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1107_34.36.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1108_34.35.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1108_34.35.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1109_34.34.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1109_34.34.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1110_34.33.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1110_34.33.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1111_34.32.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1111_34.32.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1112_34.31.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-12\1112_34.31.jpg	laos20010602	Laos	Luang Prabang	-	12/06/2001	-	-
1113_34.30.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1113_34.30.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1114_34.29.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1114_34.29.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1115_34.28.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1115_34.28.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1116_34.27.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1116_34.27.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1117_34.26.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1117_34.26.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1118_34.25.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1118_34.25.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1119_34.24.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1119_34.24.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1120_34.23.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1120_34.23.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1121_34.22.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1121_34.22.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1122_34.21.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1122_34.21.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1123_34.20.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1123_34.20.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1124_34.19.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1124_34.19.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1125_34.18.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1125_34.18.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1126_34.17.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1126_34.17.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1127_34.16.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1127_34.16.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1128_34.15.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1128_34.15.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1129_34.14.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1129_34.14.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1130_34.13.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1130_34.13.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1131_34.12.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1131_34.12.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1132_34.11.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1132_34.11.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1133_34.10.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1133_34.10.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1134_34.9.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1134_34.9.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1135_34.8.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1135_34.8.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1136_34.7.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1136_34.7.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1137_34.6.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1137_34.6.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
1138_34.5.jpg	D:\TDM\0007_laos20010602\0087_Luang Prabang\2001-06-13\1138_34.5.jpg	laos20010602	Laos	Luang Prabang	-	13/06/2001	-	-
